region,user_ip,user_port,domain_name,app_type,app_sub_type,start_time,end_time,ul_data,dl_data
131666954,10.84.137.43,50992,active.book.qq.com,1,5,1409649429183,1409649429318,566,321
131666954,10.84.137.43,56561,monitor.uu.qq.com,1,5,1409649444873,1409649445028,658,658
131666954,10.84.137.43,59197,eventlog.beacon.qq.com,1,5,1409649437063,1409649437238,1009,515
131666954,10.84.137.43,59577,eventlog.beacon.qq.com,1,5,1409649433143,1409649433288,1362,515
134149386,10.84.139.18,38097,m.1688.com,15,999,1409649423862,1409649424692,2071,10601
134149386,10.84.139.18,38097,m.1688.com,15,999,1409649425202,1409649425332,1855,393
134149386,10.84.139.18,38097,m.1688.com,15,999,1409649426562,1409649426692,1928,11105
134149386,10.84.139.18,38097,m.1688.com,15,999,1409649427042,1409649445363,1733,3999
134149386,10.84.139.18,38098,c.cnzz.com,18,262,1409649425292,1409649440823,1015,439
134149386,10.84.139.18,38099,img.china.alibaba.com,15,246,1409649425292,1409649425492,922,3633
134149386,10.84.139.18,38099,img.china.alibaba.com,15,246,1409649426632,1409649426722,903,5550
134149386,10.84.139.18,38099,img.china.alibaba.com,15,246,1409649427042,1409649427152,863,5084
134149386,10.84.139.18,38099,img.china.alibaba.com,15,246,1409649427182,1409649445363,902,7267
134149386,10.84.139.18,38100,img.china.alibaba.com,15,246,1409649425292,1409649425482,922,3385
134149386,10.84.139.18,38100,img.china.alibaba.com,15,246,1409649427072,1409649427182,863,4547
134149386,10.84.139.18,38100,img.china.alibaba.com,15,246,1409649427192,1409649445354,821,3160
134149386,10.84.139.18,38101,acookie.1688.com,15,999,1409649425497,1409649440824,1684,677
134149386,10.84.139.18,38102,dmtracking.1688.com,15,999,1409649425502,1409649440824,1913,661
134149386,10.84.139.18,38103,log.mmstat.com,15,246,1409649425562,1409649440824,1691,764
134149386,10.84.139.18,38104,m.1688.com,15,999,1409649427042,1409649445363,2055,10627
134149386,10.84.139.18,38105,img.china.alibaba.com,15,246,1409649427072,1409649445354,1002,3937
134149386,10.84.139.18,38106,img.china.alibaba.com,15,246,1409649427072,1409649445353,1123,7075
134149386,10.84.139.18,38107,img.china.alibaba.com,15,246,1409649427072,1409649445354,1003,3759
134149386,10.84.139.18,57205,pmir.3g.qq.com,17,34,1409649403102,1409649418772,829,464
134149386,10.84.139.18,57205,pmir.3g.qq.com,17,34,1409649423872,1409649423874,689,40
NA,10.84.148.67,36219,dr.kugou.net,15,999,1409649440908,1409649441108,605,369
NA,10.84.148.67,47509,mobilelog.kugou.com,6,21,1409649428518,1409649431728,564,314
NA,10.84.155.38,43903,jslib.nearme.com.cn,18,251,1409649408679,1409649410089,478,2192
NA,10.84.155.38,43904,jslib.nearme.com.cn,18,251,1409649409144,1409649409759,478,2192
NA,10.84.155.38,43905,jslib.nearme.com.cn,18,251,1409649409184,1409649410409,478,2192
NA,10.84.155.38,43909,jslib.nearme.com.cn,18,251,1409649410169,1409649412514,478,2192
NA,10.84.155.38,43910,jslib.nearme.com.cn,18,251,1409649410204,1409649410599,478,2192
NA,10.84.155.38,43913,jslib.nearme.com.cn,18,251,1409649420689,1409649421094,538,2244
NA,10.84.155.38,43915,jslib.nearme.com.cn,18,251,1409649422864,1409649423249,478,2192
NA,10.84.155.38,43916,jslib.nearme.com.cn,18,251,1409649422909,1409649423294,478,2192
NA,10.84.155.38,43920,jslib.nearme.com.cn,18,251,1409649423524,1409649423904,478,2192
NA,10.84.155.38,43921,jslib.nearme.com.cn,18,251,1409649423539,1409649423899,478,2192
NA,10.84.155.38,43922,jslib.nearme.com.cn,18,251,1409649423599,1409649423984,478,2192
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649392665,1409649392740,849,404
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649394945,1409649395090,865,456
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649396660,1409649396809,849,598
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649398930,1409649399004,865,456
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649404864,1409649404944,865,456
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649413044,1409649413119,849,407
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649415304,1409649415379,865,458
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649416564,1409649416639,849,404
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649418824,1409649418919,865,457
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649420124,1409649420204,853,529
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649420369,1409649420464,849,406
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649422684,1409649422764,865,457
NA,10.84.191.135,37755,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649424979,1409649444815,945,537
NA,10.84.191.135,37757,1000140.1251014361.cdn.myqcloud.com,12,60,1409649398879,1409649399099,1618,21214
NA,10.84.191.135,37757,1000140.1251014361.cdn.myqcloud.com,12,60,1409649399920,1409649400019,1402,17660
NA,10.84.191.135,37757,1000140.1251014361.cdn.myqcloud.com,12,60,1409649410304,1409649435135,986,4763
NA,10.84.191.135,37758,1000140.1251014361.cdn.myqcloud.com,12,60,1409649410254,1409649435140,1578,17387
NA,10.84.191.135,37759,jssjb.sh.1251014361.clb.myqcloud.com:8007,12,60,1409649444814,1409649445444,1045,541
NA,10.84.236.46,49585,monitor.uu.qq.com,1,5,1409649445018,1409649445273,925,762
NA,10.84.236.46,53454,strategy.beacon.qq.com,1,5,1409649434938,1409649435163,925,1101
NA,10.85.130.179,51006,api.weibo.cn,3,2,1409649436128,1409649436388,766,482
132001556,10.85.138.3,42330,video.wap.mpush.qq.com:80,1,5,1409649412368,1409649428534,501,345
131512084,10.85.141.135,36601,scan.call.f.360.cn,17,2,1409649428252,1409649443072,885,671
131512084,10.85.141.135,56745,p6.qhimg.com,15,231,1409649428672,1409649443072,1496,26870
134018846,10.87.35.229,45537,monitor.uu.qq.com,1,5,1409649440951,1409649441187,992,682
NA,10.87.47.38,4330,www.icbc.com.cn,15,999,1409649424233,1409649437917,177991,4707590
NA,10.87.47.38,4334,www.icbc.com.cn,15,999,1409649437898,1409649453357,178351,4706566
NA,10.87.55.155,4824,www.icbc.com.cn,15,999,1409649427456,1409649446280,178071,4718270
131565342,10.87.62.59,60584,push.sjk.ijinshan.com:11080,17,20,1409649434164,1409649434439,532,355
133920020,10.87.86.118,45206,m.qpic.cn,1,5,1409649449495,1409649449832,1005,12838
133920020,10.87.86.118,48217,m.qpic.cn,1,5,1409649449490,1409649449832,1085,14680
133920020,10.87.86.118,58196,m.qpic.cn,1,5,1409649449890,1409649450192,1236,17397
133920020,10.87.86.118,58215,p.qpic.cn,1,5,1409649448110,1409649448597,1914,46615
132024350,10.87.162.62,51479,maps.google.cn,15,168,1409649440732,1409649441409,402,612
132024350,10.87.162.62,51480,geo.appget.cn,15,999,1409649452112,1409649452447,489,455
133751316,10.87.192.188,42771,bufferfly.mqsng.qq.com,1,5,1409649434440,1409649434651,632,629
133751316,10.87.192.188,42772,bufferfly.mqsng.qq.com,1,5,1409649434740,1409649434931,760,603
133751316,10.87.192.188,42773,bufferfly.mqsng.qq.com,1,5,1409649435010,1409649435221,776,503
NA,10.88.23.212,32787,10.0.0.172,15,999,1409649399064,1409649415706,749,647
131957780,10.88.51.218,41963,m.baidu.com,15,2,1409649438668,1409649439028,1825,817
131957780,10.88.51.218,58568,m.baidu.com,15,2,1409649451267,1409649451507,1145,691
131996446,10.88.79.245,47872,monitor.uu.qq.com,1,5,1409649431748,1409649431998,861,698
131996446,10.88.79.245,47873,m.qpic.cn,1,5,1409649435398,1409649435534,1220,18079
131996446,10.88.79.245,47874,m.qpic.cn,1,5,1409649435408,1409649435584,1300,19497
131996446,10.88.79.245,47875,m.qpic.cn,1,5,1409649438828,1409649438969,992,10726
131996446,10.88.79.245,47876,m.qpic.cn,1,5,1409649438838,1409649438940,900,9876
131996446,10.88.79.245,47877,m.qpic.cn,1,5,1409649438963,1409649439159,939,12748
131996446,10.88.79.245,47878,m.qpic.cn,1,5,1409649438998,1409649439289,1221,18019
131996446,10.88.79.245,47879,m.qpic.cn,1,5,1409649439198,1409649439379,941,11719
131996446,10.88.79.245,47880,m.qpic.cn,1,5,1409649439308,1409649439444,941,11700
131996446,10.88.79.245,47881,m.qpic.cn,1,5,1409649443458,1409649443599,941,11701
131996446,10.88.79.245,47882,m.qpic.cn,1,5,1409649443468,1409649443619,1060,14353
131996446,10.88.79.245,47883,m.qpic.cn,1,5,1409649446828,1409649446989,901,10705
131996446,10.88.79.245,47884,m.qpic.cn,1,5,1409649446838,1409649446953,981,9073
131996446,10.88.79.245,47885,m.qpic.cn,1,5,1409649446968,1409649447079,859,8047
131996446,10.88.79.245,47886,m.baidu.com,15,2,1409649448588,1409649448777,584,739
131996446,10.88.79.245,47887,m.baidu.com,15,2,1409649448788,1409649448988,584,739
131996446,10.88.79.245,47888,qzonestyle.gtimg.cn,15,9,1409649453218,1409649453339,498,1439
131996446,10.88.79.245,47889,qzonestyle.gtimg.cn,15,9,1409649453227,1409649453319,458,1373
133920778,10.88.91.201,33321,i.meituan.com,15,70,1409649426321,1409649426486,975,1617
133920778,10.88.91.201,33321,vs6.wxcm.u3.gtm.ucweb.com,15,21,1409649431706,1409649431866,823,504
133920778,10.88.91.201,37611,vs6.wxcm.u3.gtm.ucweb.com,15,21,1409649407333,1409649408569,890,92
133920778,10.88.91.201,39438,vs6.wxcm.u3.gtm.ucweb.com,15,21,1409649438181,1409649438396,1012,796
133920778,10.88.91.201,41951,vs6.wxcm.u3.gtm.ucweb.com,15,21,1409649437841,1409649438001,911,388
133920778,10.88.91.201,43725,vs6.wxcm.u3.gtm.ucweb.com,15,21,1409649438111,1409649438301,1175,1007
133920778,10.88.91.201,44509,vs6.wxcm.u3.gtm.ucweb.com,15,21,1409649433126,1409649436941,906,728
133920778,10.88.91.201,44748,vs6.wxcm.u3.gtm.ucweb.com,15,21,1409649433946,1409649434161,890,803
133920778,10.88.91.201,48639,vs6.wxcm.u3.gtm.ucweb.com,15,21,1409649437341,1409649437511,902,803
133920778,10.88.91.201,50471,vs6.wxcm.u3.gtm.ucweb.com,15,21,1409649433326,1409649436946,2512,49928
133920778,10.88.91.201,56699,vs6.wxcm.u3.gtm.ucweb.com,15,21,1409649434231,1409649434411,1260,841
133739806,10.88.100.33,36447,oc.umeng.com,15,332,1409649431982,1409649434392,906,574
133739806,10.88.100.33,37590,oc.umeng.com,15,332,1409649429161,1409649431632,978,638
133739806,10.88.100.33,42401,oc.umeng.co,15,999,1409649429372,1409649431632,904,487
133739806,10.88.100.33,44602,oc.umeng.co,15,999,1409649434802,1409649437131,904,443
133739806,10.88.100.33,51848,oc.umeng.com,15,332,1409649434632,1409649437131,906,574
133739806,10.88.100.33,55318,oc.umeng.co,15,999,1409649432251,1409649434392,904,487
NA,10.88.116.52,39838,ws.stream.qqmusic.qq.com,6,2,1409649434153,1409649442120,592,594
NA,10.88.116.52,39877,ws.stream.qqmusic.qq.com,6,2,1409649423238,1409649431115,592,594
131554836,10.88.209.21,32822,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649448124,1409649448274,1092,741
131554836,10.88.209.21,32954,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649446774,1409649446934,980,401
131554836,10.88.209.21,34125,y3.ifengimg.com,15,33,1409649441734,1409649445674,1064,164
131554836,10.88.209.21,34687,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649446899,1409649447049,1128,1369
131554836,10.88.209.21,35673,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649450774,1409649451264,1109,1015
131554836,10.88.209.21,36058,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649445799,1409649445979,3121,10744
131554836,10.88.209.21,36058,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649446029,1409649446314,1737,21606
131554836,10.88.209.21,36424,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649447344,1409649447584,1088,1024
131554836,10.88.209.21,36996,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649448084,1409649448249,1092,866
131554836,10.88.209.21,37285,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649450774,1409649451274,1108,806
131554836,10.88.209.21,37598,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649446859,1409649447009,1277,707
131554836,10.88.209.21,38431,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649448359,1409649449069,1321,1550
131554836,10.88.209.21,38617,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649446460,1409649446609,1088,998
131554836,10.88.209.21,38714,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649446314,1409649446460,978,401
131554836,10.88.209.21,39909,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649448359,1409649448514,1245,671
131554836,10.88.209.21,40283,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649446514,1409649446664,1088,866
131554836,10.88.209.21,40356,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649448579,1409649449084,1092,1024
131554836,10.88.209.21,41999,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649447414,1409649447654,1776,10235
131554836,10.88.209.21,41999,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649447889,1409649448109,1388,12363
131554836,10.88.209.21,43945,y3.ifengimg.com,15,33,1409649441734,1409649445664,1064,124
131554836,10.88.209.21,44258,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649447049,1409649447259,1315,7766
131554836,10.88.209.21,45495,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649446429,1409649446569,1015,792
131554836,10.88.209.21,46426,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649446499,1409649446649,1088,787
131554836,10.88.209.21,47811,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649447024,1409649447204,1235,6230
131554836,10.88.209.21,48012,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649447069,1409649447334,1317,1589
131554836,10.88.209.21,49092,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649448234,1409649448400,1044,453
131554836,10.88.209.21,49138,y3.ifengimg.com,15,33,1409649441569,1409649441794,3088,53908
131554836,10.88.209.21,49138,y3.ifengimg.com,15,33,1409649441814,1409649445114,1051,9745
131554836,10.88.209.21,49138,wap.finance.ifeng.com,15,999,1409649445159,1409649445264,880,399
131554836,10.88.209.21,49138,y0.ifengimg.com,15,33,1409649445279,1409649445399,1416,24569
131554836,10.88.209.21,49138,y0.ifengimg.com,15,33,1409649445429,1409649445459,1259,4992
131554836,10.88.209.21,49138,y0.ifengimg.com,15,33,1409649445474,1409649445482,895,3322
131554836,10.88.209.21,49138,y2.ifengimg.com,15,33,1409649445514,1409649445522,948,16330
131554836,10.88.209.21,49138,y2.ifengimg.com,15,33,1409649445569,1409649445604,1311,5506
131554836,10.88.209.21,49138,y2.ifengimg.com,15,33,1409649445614,1409649445674,999,104
131554836,10.88.209.21,50267,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649448069,1409649448219,1092,998
131554836,10.88.209.21,50375,y3.ifengimg.com,15,33,1409649441749,1409649445674,1111,164
131554836,10.88.209.21,51643,y3.ifengimg.com,15,33,1409649441774,1409649445679,1064,124
131554836,10.88.209.21,53390,y3.ifengimg.com,15,33,1409649441759,1409649445204,1743,19754
131554836,10.88.209.21,53390,s4.mimg.ifeng.com,15,999,1409649445209,1409649445284,1041,5580
131554836,10.88.209.21,53390,y0.ifengimg.com,15,33,1409649445299,1409649445664,963,80
131554836,10.88.209.21,53482,y1.ifengimg.com,15,33,1409649441604,1409649445674,1064,124
131554836,10.88.209.21,55141,disable_crash_upload,15,999,1409649442084,1409649442181,3029,630
131554836,10.88.209.21,55408,y3.ifengimg.com,15,33,1409649441789,1409649445124,1223,5520
131554836,10.88.209.21,55408,stadig.ifeng.com,15,999,1409649445199,1409649445266,821,243
131554836,10.88.209.21,55408,y0.ifengimg.com,15,33,1409649445314,1409649445322,883,5008
131554836,10.88.209.21,55408,y0.ifengimg.com,15,33,1409649445364,1409649445664,1044,80
131554836,10.88.209.21,55978,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649448309,1409649448454,1132,1369
131554836,10.88.209.21,58822,i.ifeng.com,15,33,1409649437904,1409649441409,1848,24461
131554836,10.88.209.21,58822,zx.cp.ifeng.com,15,999,1409649441499,1409649441689,890,1969
131554836,10.88.209.21,58822,y3.ifengimg.com,15,33,1409649441734,1409649445674,964,80
131554836,10.88.209.21,59605,addon.uc.cn,15,21,1409649445804,1409649445981,1373,5939
131554836,10.88.209.21,59958,data.auto.ifeng.com,15,999,1409649445744,1409649447124,1310,10478
131554836,10.88.209.21,59958,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649447334,1409649447569,988,800
131554836,10.88.209.21,60521,vs7.wxcm.u3.gtm.ucweb.com,15,21,1409649448554,1409649449079,1092,844
NA,10.88.216.41,4821,www.icbc.com.cn,15,999,1409649425426,1409649444346,178351,4723550
NA,10.88.249.27,41213,m.baidu.com,15,2,1409649449665,1409649449895,512,1110
NA,10.88.249.27,41214,m.baidu.com,15,2,1409649449675,1409649449895,1138,691
NA,10.88.249.27,41215,m.baidu.com,15,2,1409649449675,1409649449875,512,1110
NA,10.89.37.171,34730,d.ifengimg.com,15,33,1409649407086,1409649412844,396,80
NA,10.89.37.171,53212,d.ifengimg.com,15,33,1409649412842,1409649412845,316,40
NA,10.89.37.171,58582,d.ifengimg.com,15,33,1409649406948,1409649412844,396,80
133851146,10.89.46.184,33067,market.hiapk.com,7,2,1409649444836,1409649445027,1134,549
133851146,10.89.46.184,33069,market.hiapk.com,7,2,1409649444836,1409649445027,1094,549
NA,10.89.86.30,44785,183.232.125.178,15,999,1409649420251,1409649420922,974,633
133967370,10.89.96.112,58173,eventlog.beacon.qq.com,1,5,1409649445918,1409649446168,1495,515
NA,10.89.109.79,34728,mp.weixin.qq.com,1,9,1409649412433,1409649437263,2102,306
NA,10.89.109.79,58624,mmsns.qpic.cn,1,9,1409649420927,1409649420942,460,40
NA,10.89.150.241,35627,apilocate.amap.com,4,39,1409649431779,1409649431964,1371,576
NA,10.89.150.241,35887,apilocate.amap.com,4,39,1409649439669,1409649439879,1370,577
NA,10.89.150.241,39209,restapi.amap.com,4,39,1409649431979,1409649435314,1108,371
NA,10.89.150.241,40172,apilocate.amap.com,4,39,1409649448574,1409649448754,1428,627
NA,10.89.150.241,42207,apilocate.amap.com,4,39,1409649437369,1409649437589,1370,577
NA,10.89.150.241,43762,ylog.hiido.com,15,999,1409649400169,1409649400299,687,202
NA,10.89.150.241,43762,ylog.hiido.com,15,999,1409649400329,1409649400434,732,90
NA,10.89.150.241,43762,ylog.hiido.com,15,999,1409649400734,1409649400799,629,90
NA,10.89.150.241,43762,ylog.hiido.com,15,999,1409649401654,1409649425241,921,234
NA,10.89.150.241,45603,apilocate.amap.com,4,39,1409649444109,1409649444324,1370,577
NA,10.89.150.241,46618,42.156.166.50,15,999,1409649430859,1409649431059,870,638
NA,10.89.150.241,52278,apilocate.amap.com,4,39,1409649450789,1409649450989,1428,633
NA,10.89.150.241,57976,apilocate.amap.com,4,39,1409649441889,1409649442074,1370,577
NA,10.89.150.241,59031,apilocate.amap.com,4,39,1409649446369,1409649446569,1430,627
NA,10.89.150.241,59933,apilocate.amap.com,4,39,1409649453029,1409649453334,1368,618
133750538,10.89.153.248,34631,wappass.bdimg.com,15,2,1409649446410,1409649446560,543,1537
133750538,10.89.153.248,60837,wappass.bdimg.com,15,2,1409649446740,1409649446865,496,624
133899028,10.89.157.228,43822,m.baidu.com,15,2,1409649424497,1409649432542,1724,3441
133899028,10.89.157.228,43825,m.baidu.com,15,2,1409649424927,1409649435087,1384,8858
133899028,10.89.157.228,43828,m.tv.sohu.com,5,7,1409649430047,1409649430237,1542,4500
133899028,10.89.157.228,43828,m.tv.sohu.com,5,7,1409649431252,1409649432542,1544,736
133899028,10.89.157.228,43829,gate.baidu.com,15,2,1409649430097,1409649435143,469,642
133899028,10.89.157.228,43830,tv.sohu.com,5,7,1409649430337,1409649432552,850,428
133899028,10.89.157.228,43831,tv.sohu.com,5,7,1409649430337,1409649430627,2219,50181
133899028,10.89.157.228,43831,tv.sohu.com,5,7,1409649430772,1409649432552,746,384
133899028,10.89.157.228,43832,tv.sohu.com,5,7,1409649430337,1409649430547,1695,25440
133899028,10.89.157.228,43832,tv.sohu.com,5,7,1409649430772,1409649430822,666,344
133899028,10.89.157.228,43832,tv.sohu.com,5,7,1409649431182,1409649432552,751,384
133899028,10.89.157.228,43833,tv.sohu.com,5,7,1409649430337,1409649432552,1553,18273
133899028,10.89.157.228,43834,b.scorecardresearch.com,18,261,1409649430762,1409649430967,781,1596
133899028,10.89.157.228,43834,b.scorecardresearch.com,18,261,1409649431407,1409649431522,1751,339
133899028,10.89.157.228,43834,b.scorecardresearch.com,18,261,1409649431792,1409649432532,774,339
133899028,10.89.157.228,43835,api.tv.sohu.com,5,7,1409649431132,1409649431367,918,2380
133899028,10.89.157.228,43835,api.tv.sohu.com,5,7,1409649431492,1409649432532,1201,10673
133899028,10.89.157.228,43836,api.tv.sohu.com,5,7,1409649431182,1409649431317,891,1110
133899028,10.89.157.228,43836,api.tv.sohu.com,5,7,1409649431502,1409649432532,858,1704
133899028,10.89.157.228,43837,z.m.tv.sohu.com,5,7,1409649431227,1409649431432,2041,322
133899028,10.89.157.228,43837,z.m.tv.sohu.com,5,7,1409649431792,1409649431872,1900,270
133899028,10.89.157.228,43837,z.m.tv.sohu.com,5,7,1409649431882,1409649432002,2065,230
133899028,10.89.157.228,43837,z.m.tv.sohu.com,5,7,1409649432352,1409649432562,2267,270
133899028,10.89.157.228,43838,api.tv.sohu.com,5,7,1409649431272,1409649431397,923,2182
133899028,10.89.157.228,43838,api.tv.sohu.com,5,7,1409649431452,1409649431532,846,2597
133899028,10.89.157.228,43838,api.tv.sohu.com,5,7,1409649431562,1409649431642,759,3491
133899028,10.89.157.228,43838,api.tv.sohu.com,5,7,1409649431682,1409649432532,824,843
133899028,10.89.157.228,43839,access.tv.sohu.com,5,7,1409649431317,1409649432532,868,1818
133899028,10.89.157.228,43840,sohu.irs01.com,18,196,1409649431372,1409649432552,858,527
133899028,10.89.157.228,43841,i3.itc.cn,15,31,1409649431412,1409649432542,1337,15887
133899028,10.89.157.228,43842,i0.itc.cn,15,31,1409649431412,1409649432542,1497,20304
133899028,10.89.157.228,43844,css.tv.itc.cn,15,31,1409649431592,1409649432532,812,451
133899028,10.89.157.228,43845,qf1.hd.sohu.com.cn,5,7,1409649431782,1409649432562,939,250
133899028,10.89.157.228,43846,qc.hd.sohu.com.cn,5,7,1409649431792,1409649432562,1211,362
133899028,10.89.157.228,43847,photocdn.sohu.com,5,7,1409649431792,1409649432542,1981,35629
133899028,10.89.157.228,43848,m.aty.sohu.com,5,7,1409649431832,1409649432542,1283,2816
133899028,10.89.157.228,43849,z.m.tv.sohu.com,5,7,1409649431852,1409649434592,2428,354
133899028,10.89.157.228,43850,photocdn.sohu.com,5,7,1409649431852,1409649432552,1851,30430
133899028,10.89.157.228,43851,mmg.aty.sohu.com,5,7,1409649432392,1409649434592,1372,585
133899028,10.89.157.228,43853,m.baidu.com,15,2,1409649432702,1409649432967,1456,883
133899028,10.89.157.228,43857,m.baidu.com,15,2,1409649434632,1409649435042,1456,923
133899028,10.89.157.228,43858,m.baidu.com,15,2,1409649434992,1409649435442,1456,883
133899028,10.89.157.228,43859,cybertran.baidu.com,15,2,1409649436052,1409649436292,570,782
133899028,10.89.157.228,43863,strategy.beacon.qq.com,1,5,1409649436892,1409649437172,844,1037
133899028,10.89.157.228,43866,monitor.uu.qq.com,1,5,1409649440432,1409649440612,1001,634
133899028,10.89.157.228,43867,monitor.uu.qq.com,1,5,1409649440487,1409649440762,1001,634
133899028,10.89.157.228,43870,bufferfly.mqsng.qq.com,1,5,1409649443082,1409649443322,633,637
133899028,10.89.157.228,43871,bufferfly.mqsng.qq.com,1,5,1409649443622,1409649443822,761,603
133899028,10.89.157.228,43874,monitor.uu.qq.com,1,5,1409649446872,1409649447107,869,714
NA,10.89.199.56,49859,new-event.sng.qq.com,1,5,1409649443482,1409649443727,895,448
131433246,10.89.209.9,47592,ichannel.snssdk.com,2,69,1409649436428,1409649447423,776,467
NA,10.89.213.171,42816,strategy.beacon.qq.com,1,5,1409649446730,1409649446991,855,1077
NA,10.89.214.116,32803,aps.amap.com,4,39,1409649439576,1409649439806,757,589
134107658,10.89.214.116,50667,restapi.amap.com,4,39,1409649439786,1409649449000,538,687
134104596,10.89.215.160,35147,121.40.156.178:10500,15,999,1409649433361,1409649433691,1019,670
NA,10.89.245.99,49758,dmtrack.paipai.com,1,9,1409649395117,1409649431009,2072,829
NA,10.89.245.99,49760,dmtrack.paipai.com,1,9,1409649390408,1409649410989,2173,488
NA,10.89.245.99,49761,club.jd.com,15,6,1409649401848,1409649420999,1398,5571
NA,10.89.245.99,49763,dmtrack.paipai.com,1,9,1409649411287,1409649441548,2132,589
NA,10.89.245.99,49764,dmtrack.paipai.com,1,9,1409649423277,1409649453548,2132,589
NA,10.90.45.145,59640,wap.mpush.qq.com,1,5,1409649413226,1409649429528,844,625
NA,10.90.45.145,59641,video.wap.mpush.qq.com:80,1,5,1409649413226,1409649429528,492,425
131741716,10.90.74.163,46226,scan.call.f.360.cn,17,2,1409649431483,1409649431833,803,555
131638804,10.90.108.16,55310,m.baidu.com,15,2,1409649442418,1409649442648,1403,587
NA,10.90.110.105,49402,api.xianglianai.cn,1,80,1409649449185,1409649449515,651,496
NA,10.90.110.105,59311,api.xianglianai.cn,1,80,1409649449185,1409649449495,688,528
131573790,10.90.162.108,60666,api.m.taobao.com,15,3,1409649428714,1409649428724,1835,40
131573790,10.90.162.108,60667,api.m.taobao.com,15,3,1409649428729,1409649428731,1835,40
131573790,10.90.162.108,60668,api.m.taobao.com,15,3,1409649428704,1409649428709,1835,40
131573790,10.90.162.108,60669,api.m.taobao.com,15,3,1409649428699,1409649428704,1835,40
131573790,10.90.162.108,60671,api.m.taobao.com,15,3,1409649414939,1409649414959,1855,40
131573790,10.90.162.108,60718,adash.m.taobao.com,15,3,1409649391180,1409649406824,2219,377
131573790,10.90.162.108,60718,adash.m.taobao.com,15,3,1409649416899,1409649416901,2133,40
131573790,10.90.162.108,60720,gw.alicdn.com,15,3,1409649391785,1409649407434,474,1343
131573790,10.90.162.108,60720,gw.alicdn.com,15,3,1409649415554,1409649415556,327,40
131573790,10.90.162.108,60721,gw.alicdn.com,15,3,1409649391830,1409649392015,1753,43959
131573790,10.90.162.108,60721,gw.alicdn.com,15,3,1409649392275,1409649407734,1112,39617
131573790,10.90.162.108,60721,gw.alicdn.com,15,3,1409649415549,1409649415554,287,40
131573790,10.90.162.108,60722,api.m.taobao.com,15,3,1409649414959,1409649415159,2027,2938
131573790,10.90.162.108,60722,api.m.taobao.com,15,3,1409649415344,1409649430914,2114,1551
131573790,10.90.162.108,60722,api.m.taobao.com,15,3,1409649439494,1409649439497,2131,120
131573790,10.90.162.108,60727,h5.m.taobao.com,15,3,1409649418814,1409649418964,2000,1637
131573790,10.90.162.108,60727,h5.m.taobao.com,15,3,1409649422394,1409649439040,2324,2788
